SYMBOLIC NAME                                      BUNDLE NAME                                                                      VERSION
org.apache.jackrabbit.jackrabbit-webdav            Jackrabbit WebDAV Library                                                        2.14.3
org.apache.jackrabbit.oak-blob                     Oak Blob Store                                                                   1.6.6
org.apache.jackrabbit.oak-authorization-cug        Oak CUG Authorization                                                            1.6.6
org.apache.jackrabbit.oak-commons                  Oak Commons                                                                      1.6.6
org.apache.jackrabbit.oak-core                     Oak Core                                                                         1.6.6
org.apache.jackrabbit.oak-auth-external            Oak External Authentication Support                                              1.6.6
org.apache.jackrabbit.oak-jcr                      Oak JCR Binding                                                                  1.6.6
org.apache.jackrabbit.oak-auth-ldap                Oak LDAP Authentication Support                                                  1.6.6
org.apache.jackrabbit.oak-lucene                   Oak Lucene                                                                       1.6.6
org.apache.jackrabbit.oak-segment-tar              Oak Segment Tar                                                                  1.6.6
org.apache.jackrabbit.oak-solr-osgi                Oak Solr OSGi                                                                    1.6.6
